# BLASTX 2.9.0+
# Query: BVI_023A emale_type=EMALE05 is_typespecies=FALSE
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
BVI_023A	ADZ16414.1	39.600	250	138	5	7900	7181	55	301	7.44e-48	165
BVI_023A	ADZ16414.1	27.907	86	50	4	6110	5880	117	199	0.73	24.3
BVI_023A	ADZ16414.1	44.000	25	14	0	16748	16822	63	87	2.4	22.7
BVI_023A	ADZ16414.1	38.889	18	11	0	13421	13474	212	229	9.4	20.8
BVI_023A	ADZ16417.1	25.405	618	350	18	5512	3815	9	567	1.58e-43	160
BVI_023A	ADZ16415.1	40.449	178	96	6	7121	6597	14	184	8.81e-37	129
BVI_023A	ADZ16401.1	26.562	128	83	5	3259	2900	63	187	8.92e-04	33.9
BVI_023A	ADZ16401.1	30.000	30	21	0	9818	9729	176	205	5.3	21.6
BVI_023A	ADZ16401.1	39.130	23	11	1	8367	8426	19	41	6.1	21.6
BVI_023A	ADZ16402.1	27.451	51	36	1	15067	14918	147	197	2.2	23.1
# BLASTX 2.9.0+
# Query: Cflag_131 emale_type=EMALE03 is_typespecies=FALSE
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 7 hits found
Cflag_131	ADZ16414.1	43.373	249	136	3	10905	11645	47	292	3.67e-50	172
Cflag_131	ADZ16417.1	27.163	578	363	22	5304	3691	8	567	3.50e-44	162
Cflag_131	ADZ16415.1	41.579	190	104	4	11705	12262	2	188	3.52e-42	145
Cflag_131	ADZ16415.1	50.000	24	10	1	1373	1444	67	88	5.9	21.9
Cflag_131	ADZ16401.1	34.252	254	133	9	15634	16353	48	281	6.87e-33	124
Cflag_131	ADZ16402.1	25.500	600	331	30	15325	13745	56	612	1.12e-21	92.8
Cflag_131	ADZ16402.1	27.273	44	31	1	4869	4738	289	331	10.0	21.6
# BLASTX 2.9.0+
# Query: RCC970_025 emale_type=EMALE05 is_typespecies=FALSE
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
RCC970_025	ADZ16414.1	39.600	250	138	5	10942	11661	55	301	6.65e-48	165
RCC970_025	ADZ16414.1	20.779	77	39	2	5427	5197	212	266	7.2	21.2
RCC970_025	ADZ16417.1	25.532	329	200	12	14129	15028	255	567	5.52e-41	90.5
RCC970_025	ADZ16417.1	27.059	255	132	4	13329	14036	9	228	5.52e-41	88.6
RCC970_025	ADZ16415.1	40.449	178	96	6	11721	12245	14	184	8.99e-37	129
RCC970_025	ADZ16415.1	34.043	47	27	3	16916	16776	128	170	7.4	20.8
RCC970_025	ADZ16401.1	25.899	139	92	5	15551	15940	51	187	3.36e-04	35.0
RCC970_025	ADZ16401.1	30.000	30	21	0	8995	9084	176	205	5.4	21.6
RCC970_025	ADZ16401.1	39.130	23	11	1	10434	10375	19	41	6.3	21.6
RCC970_025	ADZ16400.1	27.536	69	41	2	4105	4308	42	102	1.9	23.1
RCC970_025	ADZ16402.1	50.000	14	7	0	17083	17042	1	14	8.4	21.2
# BLASTX 2.9.0+
# Query: RCC970_122 emale_type=EMALE04 is_typespecies=FALSE
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 6 hits found
RCC970_122	ADZ16417.1	51.579	570	262	8	4535	2850	1	564	0.0	576
RCC970_122	ADZ16414.1	27.551	98	58	4	741	1001	187	282	0.75	22.3
RCC970_122	ADZ16400.1	38.462	26	16	0	3713	3636	135	160	3.4	20.4
RCC970_122	ADZ16402.1	33.333	39	15	1	2316	2200	99	126	3.5	20.4
RCC970_122	ADZ16402.1	35.714	14	9	0	672	713	254	267	9.2	19.2
RCC970_122	ADZ16415.1	27.027	37	27	0	4927	5037	141	177	4.4	19.6
# BLASTX 2.9.0+
# Query: BVI_055A emale_type=EMALE02 is_typespecies=FALSE
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 6 hits found
BVI_055A	ADZ16401.1	30.453	243	144	11	17679	18374	51	279	9.47e-18	78.2
BVI_055A	ADZ16401.1	46.154	26	12	1	7152	7081	226	251	3.4	22.3
BVI_055A	ADZ16402.1	25.556	270	174	9	19485	18685	343	588	4.55e-17	77.8
BVI_055A	ADZ16417.1	47.826	23	12	0	18667	18735	222	244	2.3	23.1
BVI_055A	ADZ16417.1	38.095	21	13	0	19066	19128	89	109	3.1	22.7
BVI_055A	ADZ16414.1	52.174	23	11	0	21719	21651	128	150	9.6	21.2
# BLASTX 2.9.0+
# Query: BVI_055B emale_type=EMALE04 is_typespecies=TRUE
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 16 hits found
BVI_055B	ADZ16402.1	95.222	607	27	1	16075	14261	1	607	0.0	1127
BVI_055B	ADZ16402.1	45.455	22	12	0	15072	15137	317	338	9.5	20.8
BVI_055B	ADZ16417.1	83.333	606	96	4	4299	2497	1	606	0.0	950
BVI_055B	ADZ16401.1	98.584	353	5	0	16197	17255	6	358	0.0	671
BVI_055B	ADZ16414.1	100.000	196	0	0	6902	6315	1	196	2.52e-123	331
BVI_055B	ADZ16414.1	80.519	77	14	1	6198	5971	234	310	2.52e-123	122
BVI_055B	ADZ16414.1	89.706	68	7	0	6343	6140	187	254	5.62e-35	127
BVI_055B	ADZ16414.1	40.741	27	14	1	16611	16685	240	266	3.0	22.3
BVI_055B	ADZ16414.1	44.444	18	10	0	15787	15734	186	203	5.5	21.6
BVI_055B	ADZ16415.1	100.000	189	0	0	5934	5368	1	189	1.00e-118	363
BVI_055B	ADZ16415.1	40.000	20	12	0	10316	10375	152	171	3.0	21.9
BVI_055B	ADZ16400.1	100.000	114	0	0	17765	17424	502	615	9.77e-23	95.9
BVI_055B	ADZ16400.1	56.522	23	7	1	2922	2854	117	136	3.4	22.3
BVI_055B	ADZ16400.1	44.000	25	14	0	8744	8818	554	578	6.1	21.6
BVI_055B	ADZ16400.1	41.935	31	15	2	1330	1244	154	183	7.2	21.2
BVI_055B	ADZ16400.1	52.632	19	9	0	16534	16590	33	51	9.6	20.8
# BLASTX 2.9.0+
# Query: Cflag_215 emale_type=EMALE04 is_typespecies=FALSE
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 13 hits found
Cflag_215	ADZ16417.1	51.845	569	260	8	4536	2854	1	563	0.0	568
Cflag_215	ADZ16401.1	96.212	264	10	0	8111	8902	6	269	0.0	513
Cflag_215	ADZ16401.1	100.000	90	0	0	8899	9168	269	358	0.0	151
Cflag_215	ADZ16414.1	82.902	193	33	0	6827	6249	109	301	7.59e-129	294
Cflag_215	ADZ16414.1	77.273	110	25	0	7152	6823	1	110	7.59e-129	177
Cflag_215	ADZ16414.1	29.167	96	55	4	741	995	187	280	0.31	25.0
Cflag_215	ADZ16414.1	40.741	27	14	1	8525	8599	240	266	1.7	22.3
Cflag_215	ADZ16414.1	44.444	18	10	0	7691	7638	186	203	4.0	21.2
Cflag_215	ADZ16402.1	93.684	190	12	0	7985	7416	1	190	2.22e-99	324
Cflag_215	ADZ16402.1	33.333	39	15	1	2317	2201	99	126	9.6	20.0
Cflag_215	ADZ16415.1	70.213	188	55	1	6182	5622	2	189	1.86e-79	250
Cflag_215	ADZ16400.1	77.391	115	25	1	9690	9346	502	615	2.69e-13	64.3
Cflag_215	ADZ16400.1	38.462	26	16	0	3714	3637	135	160	8.8	20.4
# BLASTX 2.9.0+
# Query: RCC970_016A emale_type=EMALE03 is_typespecies=TRUE
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
RCC970_016A	ADZ16414.1	44.578	249	133	3	9840	10580	47	292	1.34e-54	184
RCC970_016A	ADZ16417.1	27.383	577	363	20	5372	3759	8	567	3.31e-43	159
RCC970_016A	ADZ16415.1	42.632	190	102	4	10640	11197	2	188	9.46e-43	146
RCC970_016A	ADZ16415.1	50.000	24	10	1	1448	1519	67	88	3.0	21.9
RCC970_016A	ADZ16401.1	32.500	320	185	7	13010	13897	28	340	2.49e-38	139
RCC970_016A	ADZ16401.1	39.474	38	15	2	7201	7088	306	335	2.1	22.7
RCC970_016A	ADZ16402.1	23.647	499	342	17	16425	17885	137	608	7.77e-21	89.4
RCC970_016A	ADZ16402.1	34.286	35	21	1	12926	12828	296	330	7.3	21.2
RCC970_016A	ADZ16402.1	38.095	21	13	0	4868	4806	311	331	8.0	21.2
RCC970_016A	ADZ16400.1	31.111	45	26	1	4751	4617	95	134	3.4	22.3
RCC970_016A	ADZ16400.1	38.095	21	13	0	12235	12297	427	447	6.2	21.6
# BLASTX 2.9.0+
# Query: RCC970_016B emale_type=EMALE01 is_typespecies=FALSE
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 13 hits found
RCC970_016B	ADZ16414.1	34.109	258	160	7	12078	11314	51	301	2.21e-28	108
RCC970_016B	ADZ16414.1	22.642	53	36	2	2774	2932	179	226	7.2	21.2
RCC970_016B	ADZ16417.1	25.685	292	193	8	10276	11085	278	567	4.46e-21	90.1
RCC970_016B	ADZ16417.1	26.257	179	122	3	9393	9929	10	178	4.23e-14	67.8
RCC970_016B	ADZ16417.1	40.000	30	15	1	8090	8001	288	314	1.1	23.9
RCC970_016B	ADZ16417.1	40.000	25	15	0	358	284	204	228	6.0	21.6
RCC970_016B	ADZ16402.1	27.306	271	170	9	4555	5358	343	589	2.14e-19	84.7
RCC970_016B	ADZ16401.1	28.197	305	179	12	6364	5513	51	336	1.13e-15	71.6
RCC970_016B	ADZ16415.1	31.081	74	50	1	14969	15190	13	85	6.58e-05	36.6
RCC970_016B	ADZ16415.1	42.105	19	11	0	14949	15005	7	25	0.007	24.6
RCC970_016B	ADZ16415.1	23.664	131	92	4	15082	15465	51	176	0.007	24.6
RCC970_016B	ADZ16400.1	26.829	41	27	1	7607	7494	215	255	5.5	21.6
RCC970_016B	ADZ16400.1	64.286	14	5	0	7001	6960	2	15	9.2	20.8
# BLASTX 2.9.0+
# Query: E4-10_053 emale_type=EMALE05 is_typespecies=FALSE
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
E4-10_053	ADZ16414.1	39.600	250	138	5	7861	7142	55	301	7.54e-48	165
E4-10_053	ADZ16414.1	44.000	25	14	0	16379	16453	63	87	2.4	22.7
E4-10_053	ADZ16414.1	20.779	77	39	2	13602	13832	212	266	6.9	21.2
E4-10_053	ADZ16415.1	40.449	178	96	6	7082	6558	14	184	8.92e-37	129
E4-10_053	ADZ16417.1	24.146	439	245	11	5457	4240	9	392	7.19e-36	108
E4-10_053	ADZ16417.1	36.190	105	53	5	4208	3921	417	516	7.19e-36	49.7
E4-10_053	ADZ16417.1	25.532	47	35	0	3895	3755	521	567	7.19e-36	23.5
E4-10_053	ADZ16401.1	25.899	139	92	5	3178	2789	51	187	2.76e-04	35.4
E4-10_053	ADZ16401.1	30.000	30	21	0	9907	9818	176	205	5.3	21.6
E4-10_053	ADZ16401.1	39.130	23	11	1	8455	8514	19	41	7.4	21.2
E4-10_053	ADZ16402.1	40.000	30	16	1	1775	1692	269	298	1.0	23.9
# BLASTX 2.9.0+
# Query: E4-10_023 emale_type=EMALE06 is_typespecies=FALSE
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 14 hits found
E4-10_023	ADZ16414.1	36.059	269	156	11	12674	13468	52	308	1.29e-37	135
E4-10_023	ADZ16414.1	44.000	25	14	0	3400	3326	63	87	2.3	22.7
E4-10_023	ADZ16414.1	38.095	21	13	0	15966	15904	54	74	5.4	21.6
E4-10_023	ADZ16417.1	23.469	588	382	17	15062	16702	7	567	3.80e-33	128
E4-10_023	ADZ16415.1	37.821	156	86	6	13570	14025	36	184	1.56e-21	85.1
E4-10_023	ADZ16415.1	53.333	15	7	0	1215	1259	149	163	7.4	20.8
E4-10_023	ADZ16401.1	24.783	230	138	10	17094	17732	7	218	3.89e-07	44.7
E4-10_023	ADZ16400.1	24.561	57	38	1	16774	16604	50	101	0.62	24.6
E4-10_023	ADZ16400.1	70.000	10	3	0	8667	8638	474	483	6.8	21.2
