# BLASTP 2.9.0+
# Query: BVI_023A_0001 name=1_1
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
BVI_023A_0001	ADZ16402.1	58.333	12	4	1	9	20	105	115	0.87	16.5
# BLASTP 2.9.0+
# Query: BVI_023A_0002 name=1_2
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
BVI_023A_0002	ADZ16417.1	66.667	6	2	0	22	27	176	181	0.11	17.3
BVI_023A_0002	ADZ16414.1	38.462	13	8	0	15	27	9	21	7.6	12.7
# BLASTP 2.9.0+
# Query: BVI_023A_0003 name=1_3
# Database: User specified sequence set (Input: mavirus.faa)
# 0 hits found
# BLASTP 2.9.0+
# Query: BVI_023A_0004 name=1_4
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
BVI_023A_0004	ADZ16402.1	28.000	50	35	1	151	200	216	264	2.7	17.3
BVI_023A_0004	ADZ16401.1	83.333	6	1	0	10	15	71	76	4.8	16.5
# BLASTP 2.9.0+
# Query: BVI_023A_0005 name=1_5
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
BVI_023A_0005	ADZ16401.1	24.000	225	156	9	66	281	63	281	1.03e-05	35.4
# BLASTP 2.9.0+
# Query: BVI_023A_0006 name=1_6
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
BVI_023A_0006	ADZ16417.1	25.407	614	355	17	8	573	9	567	1.23e-46	162
BVI_023A_0006	ADZ16400.1	30.000	20	14	0	350	369	325	344	4.8	18.1
BVI_023A_0006	ADZ16400.1	24.615	65	40	2	126	182	3	66	6.5	17.7
BVI_023A_0006	ADZ16402.1	28.571	28	20	0	34	61	87	114	9.4	17.3
# BLASTP 2.9.0+
# Query: BVI_023A_0007 name=1_7
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
BVI_023A_0007	ADZ16414.1	27.907	86	50	4	153	229	117	199	0.030	23.9
BVI_023A_0007	ADZ16400.1	25.714	35	24	1	173	205	560	594	1.1	19.2
BVI_023A_0007	ADZ16400.1	43.750	16	9	0	122	137	53	68	8.5	16.2
BVI_023A_0007	ADZ16402.1	53.846	13	6	0	43	55	369	381	2.6	18.1
# BLASTP 2.9.0+
# Query: BVI_023A_0008 name=1_8
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
BVI_023A_0008	ADZ16415.1	40.351	171	93	5	12	179	14	178	6.51e-43	132
BVI_023A_0008	ADZ16402.1	40.000	15	9	0	35	49	523	537	2.7	17.3
BVI_023A_0008	ADZ16400.1	29.412	34	21	2	159	189	368	401	6.1	16.2
BVI_023A_0008	ADZ16414.1	21.154	52	38	1	11	62	148	196	6.2	16.2
# BLASTP 2.9.0+
# Query: BVI_023A_0009 name=1_9
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
BVI_023A_0009	ADZ16414.1	39.600	250	138	5	50	289	55	301	7.19e-53	165
BVI_023A_0009	ADZ16417.1	27.451	51	27	2	90	140	332	372	0.51	20.4
BVI_023A_0009	ADZ16417.1	27.907	43	28	1	146	185	445	487	1.2	18.9
BVI_023A_0009	ADZ16417.1	40.909	22	13	0	88	109	465	486	8.1	16.5
BVI_023A_0009	ADZ16400.1	34.286	35	16	2	129	157	533	566	0.93	19.2
BVI_023A_0009	ADZ16400.1	36.364	22	14	0	102	123	53	74	2.4	18.1
BVI_023A_0009	ADZ16400.1	31.818	22	12	1	222	243	220	238	6.2	16.9
BVI_023A_0009	ADZ16400.1	33.333	18	12	0	206	223	308	325	6.7	16.5
BVI_023A_0009	ADZ16402.1	42.857	14	8	0	174	187	99	112	2.7	17.7
BVI_023A_0009	ADZ16402.1	29.412	34	20	1	254	287	170	199	4.7	17.3
BVI_023A_0009	ADZ16415.1	33.333	18	12	0	223	240	71	88	6.6	16.5
# BLASTP 2.9.0+
# Query: BVI_023A_0010 name=1_10
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
BVI_023A_0010	ADZ16414.1	36.364	33	17	1	152	180	33	65	2.6	17.7
BVI_023A_0010	ADZ16400.1	25.000	44	33	0	99	142	202	245	5.2	16.9
BVI_023A_0010	ADZ16415.1	55.556	9	4	0	170	178	95	103	5.6	16.5
BVI_023A_0010	ADZ16402.1	41.667	12	7	0	244	255	162	173	6.4	16.5
# BLASTP 2.9.0+
# Query: BVI_023A_0011 name=1_11
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
BVI_023A_0011	ADZ16402.1	33.333	15	10	0	170	184	280	294	4.3	17.3
BVI_023A_0011	ADZ16400.1	32.143	28	9	1	68	85	22	49	6.6	16.9
# BLASTP 2.9.0+
# Query: BVI_023A_0012 name=1_12
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
BVI_023A_0012	ADZ16415.1	23.256	43	33	0	28	70	1	43	1.7	17.7
BVI_023A_0012	ADZ16415.1	44.444	9	5	0	93	101	87	95	7.3	15.8
BVI_023A_0012	ADZ16417.1	32.000	25	17	0	26	50	168	192	3.2	16.9
BVI_023A_0012	ADZ16414.1	41.667	12	7	0	43	54	75	86	6.6	16.2
# BLASTP 2.9.0+
# Query: BVI_023A_0013 name=1_13
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
BVI_023A_0013	ADZ16402.1	26.471	34	22	1	96	126	138	171	0.32	21.6
BVI_023A_0013	ADZ16417.1	36.111	36	18	1	107	137	387	422	0.34	21.6
BVI_023A_0013	ADZ16417.1	36.842	19	12	0	190	208	45	63	7.2	17.3
BVI_023A_0013	ADZ16400.1	46.154	26	13	1	387	412	546	570	0.90	20.0
BVI_023A_0013	ADZ16400.1	25.000	24	18	0	86	109	223	246	7.5	16.9
# BLASTP 2.9.0+
# Query: BVI_023A_0014 name=1_14
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
BVI_023A_0014	ADZ16402.1	29.787	47	30	1	96	142	466	509	1.4	18.5
BVI_023A_0014	ADZ16402.1	31.250	32	22	0	23	54	114	145	1.5	18.5
BVI_023A_0014	ADZ16417.1	26.923	26	19	0	108	133	281	306	2.7	17.7
BVI_023A_0014	ADZ16417.1	38.095	21	13	0	85	105	48	68	7.8	16.2
# BLASTP 2.9.0+
# Query: BVI_023A_0015 name=1_15
# Database: User specified sequence set (Input: mavirus.faa)
# 0 hits found
# BLASTP 2.9.0+
# Query: BVI_023A_0016 name=1_16
# Database: User specified sequence set (Input: mavirus.faa)
# 0 hits found
# BLASTP 2.9.0+
# Query: BVI_023A_0017 name=1_17
# Database: User specified sequence set (Input: mavirus.faa)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
BVI_023A_0017	ADZ16402.1	28.000	25	18	0	86	110	339	363	0.10	21.6
BVI_023A_0017	ADZ16400.1	26.667	60	42	1	65	122	541	600	0.46	19.6
BVI_023A_0017	ADZ16400.1	50.000	10	5	0	131	140	138	147	9.5	15.4
BVI_023A_0017	ADZ16401.1	35.714	14	9	0	44	57	25	38	8.2	15.8
# BLASTP 2.9.0+
